rank,hitter_id,player,team,opponent,game_start_time,game_status,batting_order,pitcher,pitcher_id,pitcher_hand,hr_score,tier,play_type,reason_tags,power_score,pitcher_score,environment_score,lineup_score,platoon_score,recent_form_score,confirmed_lineup,rotowire_confirmed_lineup,rotowire_batting_order,rotowire_player_found,lineup_disagreement,lineup_sources_used,source_warnings,stat_years_used,bvp_pa,bvp_hr,bvp_note,recent_games,recent_hits,recent_abs,recent_hr,recent_form_note,split_matchup_note,pitch_mix_note,barrel_pct,hard_hit_pct,avg_exit_velocity,ev50,xslg,xiso,xwoba,bat_speed,fast_swing_pct,pull_pct,fb_pct,hr_total,iso,pitcher_barrel_pct_allowed,pitcher_hard_hit_pct_allowed,pitcher_avg_exit_velocity_allowed,pitcher_xslg_allowed,pitcher_xiso_allowed,pitcher_fb_pct_allowed,wind_direction,weather_source,weather_url,weather_humidity,weather_precip_pct,weather_temp,ballpark,odds
134,666397,Edouard Julien,COL,CIN,2026-07-19T19:10:00Z,Scheduled,8,Hunter Greene,668881,R,48.1,Longshot,Watch List,"Projected Lineup, Good Environment, Platoon Edge",39.4,38.6,70.2,47.9,80.0,28.5,No,No,8,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,3,16,1,"Last 7 games: 3/16, 1 HR","platoon edge; pitcher baseline 6.4% barrel, 5.2 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,8.77,48.18,90.6,100.2421,0.4184,0.1673,0.3409,71.11,12.42,35.44,19.37,3.0,0.0935,6.41,46.82,91.1,0.3937,0.1416,22.87,40 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=39.7559&lon=-104.9942,18,0,94,Coors Field,
135,624585,Jorge Soler,LAA,DET,2026-07-19T20:07:00Z,Scheduled,4,Casey Mize,663554,R,48.0,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot",41.1,34.4,56.7,90.4,50.0,10.8,No,No,4,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,26,0,"Last 7 games: 5/26, 0 HR","same-side matchup; pitcher baseline 7.2% barrel, 9.8 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,12.03,41.79,88.72,101.6859,0.3786,0.1683,0.3003,74.7,48.83,50.56,24.96,11.3,0.1734,7.17,38.02,88.95,0.3672,0.142,28.92,232 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=33.8003&lon=-117.8827,56,1,84,Angel Stadium,
136,606192,Teoscar Hernandez,LAD,NYY,2026-07-19T23:20:00Z,Scheduled,7,,,,47.8,Longshot,Watch List,"Projected Lineup, Strong Barrel",45.5,41.2,60.7,59.8,60.0,0.0,No,No,7,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,2,22,0,"Last 7 games: 2/22, 0 HR","handedness incomplete; pitcher baseline 0.0% barrel, 0.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,10.66,45.96,90.2,101.0294,0.434,0.1864,0.3265,72.41,24.91,32.61,30.57,13.1,0.1622,,,,,,,175 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=40.8296&lon=-73.9262,95,33,74,Yankee Stadium,
137,800050,Chase DeLauter,CLE,PIT,2026-07-19T17:40:00Z,Pre-Game,3,Paul Skenes,694973,R,47.8,Longshot,Watch List,"Premium Lineup Spot, Platoon Edge, Hot Hitter/Streak",35.7,24.8,35.6,96.6,80.0,79.9,Yes,No,3,Yes,Yes,MLB Stats API; RotoWire,RotoWire not confirmed,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,28,3,Hot streak: 3 HR in last 7 games,"platoon edge; pitcher baseline 6.0% barrel, 11.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,6.9,45.0,90.9,101.5387,0.434,0.156,0.344,71.5,18.5,38.4,20.9,11.0,0.166,6.01,38.21,87.81,0.3203,0.1176,24.06,In From CF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=41.4962&lon=-81.6852,80,41,78,Progressive Field,
138,680474,Max Schuemann,NYY,LAD,2026-07-19T16:35:00Z,Pre-Game,5,Yoshinobu Yamamoto,808967,R,47.6,Longshot,Watch List,"Strong Barrel, Good Environment",33.0,26.5,74.2,86.4,50.0,53.3,Yes,No,9,Yes,Yes,MLB Stats API; RotoWire,RotoWire not confirmed; order MLB 5 vs RotoWire 9,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,17,1,Contact streak: 6/17 over last 7 games,"same-side matchup; pitcher baseline 6.3% barrel, 12.6 HR allowed",fly-ball profile; pitcher fly-ball pressure modest,10.23,38.22,88.21,98.4682,0.3557,0.1411,0.3257,69.86,7.7,30.96,35.46,2.0,0.1649,6.26,36.48,87.95,0.3425,0.1235,23.22,Out To RF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=40.8296&lon=-73.9262,95,33,74,Yankee Stadium,
139,666182,Bo Bichette,NYM,PHI,2026-07-19T17:35:00Z,Pre-Game,3,Alan Rangel,660604,R,47.5,Longshot,Watch List,Premium Lineup Spot,34.8,37.6,59.8,96.6,50.0,0.0,Yes,No,3,Yes,Yes,MLB Stats API; RotoWire,RotoWire not confirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,2,21,0,"Last 7 games: 2/21, 0 HR","same-side matchup; pitcher baseline 8.8% barrel, 2.4 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,7.2,44.95,90.37,101.3987,0.4373,0.1524,0.3341,69.8,13.74,26.21,23.51,12.4,0.1349,8.82,35.98,88.78,0.3822,0.1548,30.9,L To R,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=39.9061&lon=-75.1665,84,22,78,Citizens Bank Park,
140,681198,TJ Rumfield,COL,CIN,2026-07-19T19:10:00Z,Scheduled,4,Hunter Greene,668881,R,47.5,Longshot,Watch List,"Projected Lineup, Good Environment, Premium Lineup Spot, Platoon Edge",15.2,38.6,70.2,90.4,80.0,56.6,No,No,4,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,24,1,Contact streak: 9/24 over last 7 games,"platoon edge; pitcher baseline 6.4% barrel, 5.2 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,5.6,28.5,83.9,96.5322,0.388,0.134,0.327,68.9,8.8,44.7,28.5,13.0,0.183,6.41,46.82,91.1,0.3937,0.1416,22.87,40 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=39.7559&lon=-104.9942,18,0,94,Coors Field,
141,641680,Jonah Heim,ATH,WSH,2026-07-19T20:05:00Z,Scheduled,4,Foster Griffin,656492,L,47.4,Longshot,Watch List,"Projected Lineup, Premium Lineup Spot, Platoon Edge",23.4,40.4,59.4,90.4,75.0,32.5,No,No,4,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,28,1,"Last 7 games: 6/28, 1 HR","switch hitter; pitcher baseline 9.9% barrel, 17.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,6.52,31.7,87.47,97.861,0.3761,0.1466,0.29,69.77,9.52,39.37,28.53,9.6,0.1848,9.9,36.6,87.4,0.401,0.163,25.7,232 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=38.5804&lon=-121.5139,20,0,92,Sutter Health Park,
142,683002,Gunnar Henderson,BAL,HOU,2026-07-19T18:10:00Z,Scheduled,1,Hunter Brown,686613,R,47.3,Longshot,Watch List,"Projected Lineup, Premium Lineup Spot, Platoon Edge",37.0,23.1,58.1,88.7,80.0,25.3,No,No,1,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,30,1,"Last 7 games: 5/30, 1 HR","platoon edge; pitcher baseline 6.5% barrel, 8.6 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,7.62,45.49,90.21,101.2599,0.3963,0.149,0.3144,74.67,46.89,41.5,24.01,17.0,0.1717,6.46,36.89,85.47,0.339,0.1346,23.3,171 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=29.7573&lon=-95.3555,67,0,86,Daikin Park,
143,678882,Ceddanne Rafaela,BOS,TB,2026-07-19T17:35:00Z,Pre-Game,2,Shane McClanahan,663556,L,47.2,Longshot,Watch List,"Premium Lineup Spot, Platoon Edge",21.1,40.0,60.2,100.0,78.0,12.0,Yes,Yes,2,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,30,0,"Last 7 games: 6/30, 0 HR","platoon edge; pitcher baseline 8.7% barrel, 6.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,6.26,33.94,86.83,97.756,0.3712,0.1278,0.291,70.23,8.83,35.64,24.95,10.4,0.158,8.7,39.4,89.1,0.399,0.156,26.1,L To R,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=42.3467&lon=-71.0972,89,30,68,Fenway Park,
144,691720,Kyle Karros,COL,CIN,2026-07-19T19:10:00Z,Scheduled,5,Hunter Greene,668881,R,46.9,Longshot,Watch List,"Projected Lineup, Good Environment",26.0,38.6,70.2,81.9,50.0,50.8,No,No,5,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,28,2,Hot streak: 2 HR in last 7 games,"same-side matchup; pitcher baseline 6.4% barrel, 5.2 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,6.18,40.7,89.16,99.7767,0.3649,0.125,0.314,70.08,5.79,39.36,23.36,6.6,0.1371,6.41,46.82,91.1,0.3937,0.1416,22.87,40 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=39.7559&lon=-104.9942,18,0,94,Coors Field,
145,664983,Jake McCarthy,COL,CIN,2026-07-19T19:10:00Z,Scheduled,1,Hunter Greene,668881,R,46.8,Longshot,Watch List,"Projected Lineup, Good Environment, Premium Lineup Spot, Platoon Edge",15.2,38.6,70.2,88.7,80.0,46.5,No,No,1,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,26,1,"Last 7 games: 8/26, 1 HR","platoon edge; pitcher baseline 6.4% barrel, 5.2 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,5.72,25.78,84.84,96.2622,0.3901,0.1371,0.3042,70.71,11.51,36.82,21.73,8.2,0.1914,6.41,46.82,91.1,0.3937,0.1416,22.87,40 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=39.7559&lon=-104.9942,18,0,94,Coors Field,
146,701358,Cam Smith,HOU,BAL,2026-07-19T18:10:00Z,Scheduled,7,Brandon Young,687064,R,46.7,Longshot,Watch List,"Projected Lineup, Strong Barrel",43.2,41.5,58.1,59.8,50.0,18.3,No,No,7,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,1,24,1,"Last 7 games: 1/24, 1 HR","same-side matchup; pitcher baseline 7.3% barrel, 9.9 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,10.47,43.39,89.02,101.6636,0.4278,0.1816,0.3257,76.53,67.13,36.37,24.3,11.1,0.1451,7.33,42.48,89.61,0.4152,0.1644,27.01,171 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=29.7573&lon=-95.3555,67,0,86,Daikin Park,
147,691458,Blaze Jordan,STL,AZ,2026-07-19T20:10:00Z,Scheduled,7,Eduardo Rodriguez,593958,L,46.7,Longshot,Watch List,"Projected Lineup, Platoon Edge",31.5,46.9,55.7,59.8,78.0,27.0,No,No,7,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,20,0,"Last 7 games: 6/20, 0 HR","platoon edge; pitcher baseline 9.2% barrel, 15.9 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,7.4,44.1,88.7,99.8539,0.381,0.138,0.291,72.9,34.8,44.1,22.1,1.0,0.118,9.18,36.6,88.41,0.4555,0.1909,27.75,157 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=33.4455&lon=-112.0667,38,1,94,Chase Field,
148,641598,Mitch Garver,SEA,SF,2026-07-19T20:10:00Z,Scheduled,6,Robbie Ray,592662,L,46.5,Longshot,Watch List,"Projected Lineup, Platoon Edge",37.3,51.3,25.4,71.7,78.0,20.3,No,No,6,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,2,15,1,"Last 7 games: 2/15, 1 HR","platoon edge; pitcher baseline 9.5% barrel, 17.1 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,7.55,48.02,90.59,100.8203,0.3472,0.1441,0.3036,72.29,17.48,49.79,34.19,5.5,0.1291,9.46,40.36,89.67,0.4137,0.1821,35.97,,NOAA link only,https://forecast.weather.gov/MapClick.php?lat=47.5914&lon=-122.3325,,,,T-Mobile Park,
149,815873,Sean Keys,TOR,CWS,2026-07-19T16:15:00Z,Pre-Game,6,Sean Burke,680732,R,46.4,Longshot,Watch List,Platoon Edge,33.1,42.5,45.4,76.2,80.0,12.0,Yes,Yes,6,Yes,No,MLB Stats API; RotoWire,,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,20,0,"Last 7 games: 4/20, 0 HR","platoon edge; pitcher baseline 8.4% barrel, 16.0 HR allowed",EV profile; pitcher allows elevated contact,0.0,65.0,93.5,101.5683,0.271,0.094,0.208,75.0,49.3,35.0,20.0,1.0,0.125,8.4,38.08,89.11,0.3947,0.1613,30.63,In From CF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=43.6414&lon=-79.3894,77,0,72,Rogers Centre,
150,665161,Jeremy Pena,HOU,BAL,2026-07-19T18:10:00Z,Scheduled,1,Brandon Young,687064,R,46.4,Longshot,Watch List,"Projected Lineup, Premium Lineup Spot",28.0,41.5,58.1,88.7,50.0,32.0,No,No,1,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,27,0,Contact streak: 9/27 over last 7 games,"same-side matchup; pitcher baseline 7.3% barrel, 9.9 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,5.4,39.89,87.92,99.6415,0.4362,0.1438,0.348,72.23,13.95,46.13,25.27,9.3,0.1464,7.33,42.48,89.61,0.4152,0.1644,27.01,171 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=29.7573&lon=-95.3555,67,0,86,Daikin Park,
151,621020,Dansby Swanson,CHC,MIN,2026-07-19T18:20:00Z,Scheduled,9,Zebby Matthews,805673,R,46.4,Longshot,Watch List,Projected Lineup,40.1,57.1,58.3,40.2,50.0,10.8,No,No,9,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,26,0,"Last 7 games: 5/26, 0 HR","same-side matchup; pitcher baseline 11.7% barrel, 13.4 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,8.76,44.09,90.01,100.1507,0.4112,0.182,0.3128,71.32,8.78,46.5,30.94,18.4,0.194,11.72,38.8,89.97,0.4547,0.1984,29.76,36 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=41.9484&lon=-87.6553,75,0,78,Wrigley Field,
152,803011,Sam Antonacci,CWS,TOR,2026-07-19T16:15:00Z,Pre-Game,1,Trey Yesavage,702056,R,46.3,Longshot,Watch List,"Premium Lineup Spot, Platoon Edge",26.2,31.0,45.4,93.2,80.0,63.1,Yes,Yes,1,Yes,No,MLB Stats API; RotoWire,,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,27,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 6.2% barrel, 4.9 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,6.7,37.1,87.5,98.3371,0.433,0.14,0.363,70.2,9.1,32.9,22.7,7.0,0.137,6.16,43.16,90.15,0.3354,0.1226,24.9,In From CF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=43.6414&lon=-79.3894,77,0,72,Rogers Centre,
153,545341,Randal Grichuk,CWS,TOR,2026-07-19T16:15:00Z,Pre-Game,7,Trey Yesavage,702056,R,46.3,Longshot,Watch List,Strong Barrel,55.5,31.0,45.4,64.3,50.0,4.5,Yes,Yes,7,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,3,20,0,"Last 7 games: 3/20, 0 HR","same-side matchup; pitcher baseline 6.2% barrel, 4.9 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,12.68,47.54,91.07,102.708,0.5032,0.2215,0.3498,73.97,39.56,47.97,29.69,9.0,0.2381,6.16,43.16,90.15,0.3354,0.1226,24.9,In From CF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=43.6414&lon=-79.3894,77,0,72,Rogers Centre,
154,682928,CJ Abrams,WSH,ATH,2026-07-19T20:05:00Z,Scheduled,4,Jacob Lopez,682052,L,46.3,Longshot,Watch List,"Projected Lineup, Premium Lineup Spot",39.8,21.1,59.4,90.4,50.0,40.7,No,No,4,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,26,1,"Last 7 games: 7/26, 1 HR","same-side matchup; pitcher baseline 5.0% barrel, 12.2 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,9.21,41.16,89.4,100.0519,0.4346,0.1805,0.3328,72.68,26.69,44.57,29.36,19.7,0.2152,4.99,31.52,85.57,0.3564,0.1331,32.41,232 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=38.5804&lon=-121.5139,20,0,92,Sutter Health Park,
155,811965,Joshua Kuroda-Grauer,ATH,WSH,2026-07-19T20:05:00Z,Scheduled,2,Foster Griffin,656492,L,46.3,Longshot,Watch List,"Projected Lineup, Premium Lineup Spot, Platoon Edge",15.0,42.2,59.4,95.5,78.0,37.6,No,No,2,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,10,27,0,Contact streak: 10/27 over last 7 games,"platoon edge; pitcher baseline 9.9% barrel, 17.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,0.0,37.0,88.9,99.1069,0.384,0.066,0.32,68.4,7.7,38.3,10.6,0.0,0.132,9.9,36.6,87.4,0.401,0.163,25.7,232 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=38.5804&lon=-121.5139,20,0,92,Sutter Health Park,
156,663656,Kyle Tucker,LAD,NYY,2026-07-19T23:20:00Z,Scheduled,6,,,,46.2,Longshot,Watch List,Projected Lineup,33.3,41.2,60.7,71.7,60.0,15.3,No,No,6,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,27,0,"Last 7 games: 6/27, 0 HR","handedness incomplete; pitcher baseline 0.0% barrel, 0.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,7.3,39.42,89.33,98.9121,0.4172,0.1521,0.3461,71.51,21.08,44.08,31.44,11.5,0.1497,,,,,,,175 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=40.8296&lon=-73.9262,95,33,74,Yankee Stadium,
157,609280,Miguel Andujar,SD,KC,2026-07-19T18:10:00Z,Scheduled,4,Noah Cameron,702070,L,46.2,Longshot,Watch List,"Projected Lineup, Premium Lineup Spot, Platoon Edge",20.3,46.2,51.2,90.4,78.0,21.1,No,No,4,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,23,0,"Last 7 games: 6/23, 0 HR","platoon edge; pitcher baseline 9.0% barrel, 14.5 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,4.63,35.82,88.14,99.5024,0.3802,0.117,0.2973,71.35,19.03,41.25,19.03,6.5,0.1618,8.96,38.24,88.88,0.4464,0.1828,26.59,283 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=39.0517&lon=-94.4803,49,12,91,Kauffman Stadium,
158,687093,Vaughn Grissom,LAA,DET,2026-07-19T20:07:00Z,Scheduled,5,Casey Mize,663554,R,46.2,Longshot,Watch List,Projected Lineup,33.1,34.4,56.7,81.9,50.0,50.3,No,No,5,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,27,1,Contact streak: 9/27 over last 7 games,"same-side matchup; pitcher baseline 7.2% barrel, 9.8 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,6.7,42.4,89.3,99.9934,0.422,0.153,0.34,71.6,20.2,39.4,27.3,5.0,0.136,7.17,38.02,88.95,0.3672,0.142,28.92,232 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=33.8003&lon=-117.8827,56,1,84,Angel Stadium,
159,663853,Romy Gonzalez,BOS,TB,2026-07-19T17:35:00Z,Pre-Game,6,Shane McClanahan,663556,L,46.0,Longshot,Watch List,Platoon Edge,29.5,40.0,60.2,76.2,78.0,0.0,Yes,Yes,6,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,2,21,0,"Last 7 games: 2/21, 0 HR","platoon edge; pitcher baseline 8.7% barrel, 6.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,6.16,43.72,89.73,100.8989,0.3701,0.1305,0.3069,72.48,25.31,21.58,20.88,3.4,0.1465,8.7,39.4,89.1,0.399,0.156,26.1,L To R,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=42.3467&lon=-71.0972,89,30,68,Fenway Park,
160,694497,Evan Carter,TEX,ATL,2026-07-19T17:35:00Z,Pre-Game,7,Grant Holmes,656550,R,46.0,Longshot,Watch List,Platoon Edge,23.7,50.0,52.4,64.3,80.0,42.0,Yes,No,7,Yes,Yes,MLB Stats API; RotoWire,RotoWire not confirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,18,1,"Last 7 games: 5/18, 1 HR","platoon edge; pitcher baseline 9.3% barrel, 15.3 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,6.32,36.63,87.4,98.9019,0.3411,0.1295,0.2982,70.98,17.19,37.44,29.52,7.1,0.1506,9.26,42.95,90.52,0.4154,0.1726,27.53,R To L,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=33.8907&lon=-84.4677,78,23,82,Truist Park,
161,668939,Adley Rutschman,BAL,HOU,2026-07-19T18:10:00Z,Scheduled,2,Hunter Brown,686613,R,46.0,Longshot,Watch List,"Projected Lineup, Premium Lineup Spot, Platoon Edge",33.8,22.1,58.1,95.5,75.0,14.6,No,No,2,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,23,0,"Last 7 games: 5/23, 0 HR","switch hitter; pitcher baseline 6.5% barrel, 8.6 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,7.22,40.98,89.4,99.5655,0.4254,0.1613,0.3411,70.59,12.97,38.96,28.59,8.3,0.1712,6.46,36.89,85.47,0.339,0.1346,23.3,171 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=29.7573&lon=-95.3555,67,0,86,Daikin Park,
162,677870,Leo Jimenez,MIA,MIL,2026-07-19T18:10:00Z,Scheduled,7,Robert Gasser,688107,L,46.0,Longshot,Watch List,"Projected Lineup, Platoon Edge",32.6,36.6,55.1,59.8,78.0,56.2,No,No,7,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,20,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 8.4% barrel, 7.3 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,6.79,46.36,91.58,100.9342,0.3525,0.1192,0.3044,71.65,12.8,33.46,24.03,1.7,0.0939,8.37,34.46,88.41,0.3869,0.1656,28.29,38 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=43.0280&lon=-87.9712,77,0,76,American Family Field,
163,687221,Dalton Rushing,LAD,NYY,2026-07-19T23:20:00Z,Scheduled,8,,,,45.9,Longshot,Watch List,"Projected Lineup, Strong Barrel",43.9,41.2,60.7,47.9,60.0,5.7,No,No,8,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,3,19,0,"Last 7 games: 3/19, 0 HR","handedness incomplete; pitcher baseline 0.0% barrel, 0.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,12.25,43.76,89.54,101.5901,0.4091,0.1732,0.3194,72.61,17.61,48.03,27.76,8.2,0.1879,,,,,,,175 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=40.8296&lon=-73.9262,95,33,74,Yankee Stadium,
