rank,hitter_id,player,team,opponent,game_start_time,game_status,batting_order,pitcher,pitcher_id,pitcher_hand,hr_score,tier,play_type,reason_tags,power_score,pitcher_score,environment_score,lineup_score,platoon_score,recent_form_score,confirmed_lineup,rotowire_confirmed_lineup,rotowire_batting_order,rotowire_player_found,lineup_disagreement,lineup_sources_used,source_warnings,stat_years_used,bvp_pa,bvp_hr,bvp_note,recent_games,recent_hits,recent_abs,recent_hr,recent_form_note,split_matchup_note,pitch_mix_note,barrel_pct,hard_hit_pct,avg_exit_velocity,ev50,xslg,xiso,xwoba,bat_speed,fast_swing_pct,pull_pct,fb_pct,hr_total,iso,pitcher_barrel_pct_allowed,pitcher_hard_hit_pct_allowed,pitcher_avg_exit_velocity_allowed,pitcher_xslg_allowed,pitcher_xiso_allowed,pitcher_fb_pct_allowed,wind_direction,weather_source,weather_url,weather_humidity,weather_precip_pct,weather_temp,ballpark,odds
241,621020,Dansby Swanson,CHC,NYM,2026-06-24T17:10:00Z,In Progress,9,Nolan McLean,690997,R,37.6,Longshot,Watch List,No major boost,35.3,24.3,40.8,44.8,50.0,63.7,Yes,No,9,Yes,Yes,MLB Stats API; RotoWire,RotoWire not confirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,20,2,Hot streak: 2 HR in last 7 games,"same-side matchup; pitcher baseline 6.5% barrel, 6.8 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,8.13,42.41,89.59,99.7076,0.3769,0.1603,0.3051,71.18,7.87,45.38,30.87,13.5,0.1618,6.53,37.8,87.75,0.3311,0.1173,20.65,L To R,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=40.7571&lon=-73.8458,86,10,67,Citi Field,
242,543760,Marcus Semien,NYM,CHC,2026-06-24T17:10:00Z,In Progress,7,Javier Assad,665871,R,37.4,Longshot,Watch List,No major boost,27.5,33.4,40.8,64.3,50.0,13.3,Yes,No,4,Yes,Yes,MLB Stats API; RotoWire,RotoWire not confirmed; order MLB 7 vs RotoWire 4,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,24,0,"Last 7 games: 5/24, 0 HR","same-side matchup; pitcher baseline 5.1% barrel, 5.1 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,7.85,34.79,86.76,97.5879,0.4111,0.16,0.3187,68.61,2.92,47.26,30.46,10.8,0.1326,5.11,44.81,89.27,0.4116,0.146,24.96,L To R,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=40.7571&lon=-73.8458,86,10,67,Citi Field,
243,663743,Nick Fortes,TB,KC,2026-06-24T22:40:00Z,Scheduled,8,Noah Cameron,702070,L,37.3,Longshot,Watch List,"Projected Lineup, Platoon Edge",13.6,41.5,56.1,47.9,78.0,14.6,No,No,8,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,23,0,"Last 7 games: 5/23, 0 HR","platoon edge; pitcher baseline 8.3% barrel, 11.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,2.29,38.18,86.59,99.5246,0.3213,0.0867,0.2714,72.28,21.35,51.61,18.15,2.2,0.0878,8.26,38.66,88.46,0.4331,0.1723,25.54,275 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=27.7682&lon=-82.6534,69,1,86,Tropicana Field,
244,691176,Jasson Dominguez,NYY,DET,2026-06-24T22:40:00Z,Scheduled,7,Tarik Skubal,669373,L,37.3,Longshot,Watch List,"Projected Lineup, Platoon Edge",22.2,28.6,47.1,59.8,75.0,19.5,No,No,7,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,28,0,"Last 7 games: 7/28, 0 HR","switch hitter; pitcher baseline 6.8% barrel, 8.9 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,3.43,41.27,89.9,100.3543,0.3616,0.0917,0.3011,73.96,32.34,45.14,20.0,4.4,0.1667,6.77,38.88,87.99,0.3692,0.1219,24.15,63 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=42.3390&lon=-83.0485,66,2,70,Comerica Park,
245,671976,Tristan Peters,CWS,CLE,2026-06-24T18:10:00Z,Delayed Start,8,Tanner Bibee,676440,R,37.0,Longshot,Watch List,Platoon Edge,8.7,52.6,41.0,52.4,80.0,17.3,Yes,Yes,8,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,17,0,"Last 7 games: 4/17, 0 HR","platoon edge; pitcher baseline 9.6% barrel, 19.3 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,3.08,31.04,86.45,97.6299,0.3082,0.0917,0.2537,69.21,4.9,40.37,16.73,2.1,0.1078,9.57,42.83,90.11,0.4291,0.1821,28.11,R To L,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=41.8300&lon=-87.6338,63,0,66,Rate Field,
246,701675,Nathan Church,STL,AZ,2026-06-24T23:45:00Z,Scheduled,8,Mitch Bratt,683352,L,37.0,Longshot,Watch List,Projected Lineup,21.1,41.2,44.6,47.9,50.0,45.0,No,No,8,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,14,0,Contact streak: 6/14 over last 7 games,"same-side matchup; pitcher baseline 0.0% barrel, 0.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,7.16,34.64,86.83,97.9971,0.3574,0.1263,0.2834,69.91,9.25,35.13,18.66,3.8,0.1207,,,,,,,76 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=38.6226&lon=-90.1928,49,0,80,Busch Stadium,
247,664983,Jake McCarthy,COL,BOS,2026-06-24T19:10:00Z,Pre-Game,6,Ranger Suarez,624133,L,36.9,Longshot,Watch List,No major boost,12.1,18.9,69.7,76.2,50.0,55.3,Yes,Yes,6,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,11,30,1,Contact streak: 11/30 over last 7 games,"same-side matchup; pitcher baseline 5.6% barrel, 7.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,4.88,24.59,84.49,95.9967,0.3817,0.1259,0.3014,70.71,12.14,36.75,21.59,4.7,0.1634,5.64,32.08,86.71,0.3454,0.111,23.82,R To L,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=39.7559&lon=-104.9942,26,6,87,Coors Field,
248,623168,Tyler Heineman,LAA,BAL,2026-06-24T20:07:00Z,Pre-Game,9,Trey Gibson,694346,R,36.7,Longshot,Watch List,Platoon Edge,0.9,49.3,63.2,44.8,75.0,42.0,Yes,Yes,9,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,18,1,"Last 7 games: 5/18, 1 HR","switch hitter; pitcher baseline 9.6% barrel, 4.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,2.01,16.24,82.44,92.9099,0.2706,0.058,0.2506,65.64,0.21,47.42,24.62,1.6,0.0815,9.6,42.9,90.7,0.469,0.186,20.2,Out To CF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=33.8003&lon=-117.8827,59,5,76,Angel Stadium,
249,702284,Cole Young,SEA,PIT,2026-06-24T22:40:00Z,Scheduled,8,Braxton Ashcraft,677952,R,36.3,Longshot,Watch List,"Projected Lineup, Platoon Edge",24.6,23.7,42.3,47.9,80.0,44.8,No,No,8,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,23,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 5.1% barrel, 6.5 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,5.25,36.42,87.95,98.8255,0.3942,0.1366,0.3194,71.68,23.07,43.8,26.87,6.1,0.1115,5.12,38.22,88.98,0.3346,0.1115,24.69,324 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=40.4469&lon=-80.0057,56,0,69,PNC Park,
250,669224,Austin Wells,NYY,DET,2026-06-24T22:40:00Z,Scheduled,9,Tarik Skubal,669373,L,36.3,Longshot,Watch List,Projected Lineup,36.4,29.6,47.1,40.2,50.0,0.0,No,No,9,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,1,19,0,"Last 7 games: 1/19, 0 HR","same-side matchup; pitcher baseline 6.8% barrel, 8.9 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,7.68,44.57,89.69,100.7308,0.3668,0.1549,0.2947,72.91,25.6,44.77,33.21,9.1,0.1302,6.77,38.88,87.99,0.3692,0.1219,24.15,63 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=42.3390&lon=-83.0485,66,2,70,Comerica Park,
251,806198,Cooper Pratt,MIL,CIN,2026-06-24T23:10:00Z,Scheduled,8,Rhett Lowder,695076,R,36.1,Longshot,Watch List,Projected Lineup,8.8,46.2,61.3,47.9,50.0,34.5,No,No,8,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,20,0,Contact streak: 7/20 over last 7 games,"same-side matchup; pitcher baseline 9.0% barrel, 5.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,0.0,26.3,87.4,96.0988,0.382,0.048,0.358,68.9,4.5,31.6,10.5,0.0,0.0,9.0,39.4,90.5,0.439,0.177,26.9,331 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=39.0979&lon=-84.5082,44,1,77,Great American Ball Park,
252,663538,Nico Hoerner,CHC,NYM,2026-06-24T23:10:00Z,Scheduled,6,Sean Manaea,640455,L,35.8,Longshot,Watch List,"Projected Lineup, Platoon Edge",8.4,39.4,40.8,71.7,78.0,7.9,No,No,2,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed; order MLB 6 vs RotoWire 2,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,29,0,"Last 7 games: 5/29, 0 HR","platoon edge; pitcher baseline 8.5% barrel, 8.1 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,1.49,28.83,86.14,96.2616,0.3749,0.0843,0.3248,68.36,1.76,33.5,21.21,4.9,0.0956,8.48,40.22,88.54,0.4031,0.1589,24.34,283 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=40.7571&lon=-73.8458,86,10,67,Citi Field,
253,666023,Freddy Fermin,SD,ATL,2026-06-25T00:40:00Z,Scheduled,9,Martín Pérez,527048,L,35.8,Longshot,Watch List,"Projected Lineup, Platoon Edge, Hot Hitter/Streak",11.1,39.2,43.6,40.2,78.0,71.1,No,No,9,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,22,3,Hot streak: 3 HR in last 7 games,"platoon edge; pitcher baseline 9.0% barrel, 6.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,3.43,28.29,87.14,96.6672,0.3038,0.097,0.2675,69.74,6.35,38.74,28.28,3.6,0.1062,8.98,38.14,88.2,0.4094,0.1625,24.41,303 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=32.7073&lon=-117.1573,71,1,73,Petco Park,
254,656305,Matt Chapman,SF,ATH,2026-06-25T01:45:00Z,Scheduled,7,Gage Jump,695611,L,35.8,Longshot,Watch List,"Projected Lineup, Platoon Edge",32.1,11.4,40.8,59.8,78.0,18.3,No,No,7,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,2,26,1,"Last 7 games: 2/26, 1 HR","platoon edge; pitcher baseline 2.5% barrel, 0.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,7.94,40.11,89.47,101.0445,0.3568,0.1334,0.3057,75.7,57.31,40.81,22.11,11.2,0.1584,2.5,29.6,87.8,0.315,0.084,28.4,280 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=37.7786&lon=-122.3893,77,0,64,Oracle Park,
255,687749,Jase Bowen,SD,ATL,2026-06-25T00:40:00Z,Scheduled,8,Martín Pérez,527048,L,35.1,Longshot,Watch List,"Projected Lineup, Platoon Edge",16.3,39.2,43.6,47.9,78.0,0.0,No,No,8,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,0,11,0,"Last 7 games: 0/11, 0 HR","platoon edge; pitcher baseline 9.0% barrel, 6.0 HR allowed",fly-ball profile; pitcher fly-ball pressure modest,6.7,20.0,83.9,93.8192,0.231,0.065,0.19,73.4,34.1,33.3,53.3,0.0,0.0,8.98,38.14,88.2,0.4094,0.1625,24.41,303 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=32.7073&lon=-117.1573,71,1,73,Petco Park,
256,669743,Alex Call,LAD,MIN,2026-06-24T23:40:00Z,Scheduled,6,Joe Ryan,657746,R,34.3,Longshot,Watch List,Projected Lineup,3.1,49.8,27.1,71.7,50.0,53.9,No,No,6,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,14,1,Contact streak: 5/14 over last 7 games,"same-side matchup; pitcher baseline 10.7% barrel, 13.4 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,3.03,22.18,85.12,94.6785,0.3074,0.0805,0.3014,67.08,4.05,37.91,23.77,2.2,0.0914,10.73,42.67,89.85,0.3725,0.1614,30.03,,NOAA link only,https://forecast.weather.gov/MapClick.php?lat=44.9817&lon=-93.2776,,,,Target Field,
257,620443,Luis Torrens,NYM,CHC,2026-06-24T17:10:00Z,In Progress,9,Javier Assad,665871,R,34.1,Longshot,Watch List,No major boost,25.8,33.4,40.8,44.8,50.0,14.6,Yes,No,8,Yes,Yes,MLB Stats API; RotoWire,RotoWire not confirmed; order MLB 9 vs RotoWire 8,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,23,0,"Last 7 games: 5/23, 0 HR","same-side matchup; pitcher baseline 5.1% barrel, 5.1 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,6.01,40.96,88.99,99.1778,0.3693,0.1289,0.2911,70.73,9.11,28.77,18.52,2.2,0.1001,5.11,44.81,89.27,0.4116,0.146,24.96,L To R,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=40.7571&lon=-73.8458,86,10,67,Citi Field,
258,805779,Jacob Wilson,ATH,SF,2026-06-25T01:45:00Z,Scheduled,5,Tyler Mahle,641816,R,34.1,Longshot,Watch List,Projected Lineup,2.7,39.1,40.8,81.9,50.0,34.9,No,No,5,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,26,1,"Last 7 games: 6/26, 1 HR","same-side matchup; pitcher baseline 8.3% barrel, 9.2 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,1.85,27.15,84.32,95.6709,0.343,0.0772,0.2858,64.04,0.3,32.74,20.53,6.7,0.1176,8.28,36.12,88.92,0.4067,0.1593,28.45,280 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=37.7786&lon=-122.3893,77,0,64,Oracle Park,
259,683083,Nasim Nunez,WSH,PHI,2026-06-24T22:45:00Z,Scheduled,9,Aaron Nola,605400,R,33.6,Longshot,Watch List,"Projected Lineup, Platoon Edge",4.6,44.1,45.7,40.2,75.0,45.0,No,No,9,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,12,22,0,Contact streak: 12/22 over last 7 games,"switch hitter; pitcher baseline 9.1% barrel, 15.9 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,1.41,26.73,85.8,95.8337,0.3026,0.0713,0.2813,68.63,4.59,32.55,19.03,1.2,0.0825,9.1,40.57,88.49,0.4261,0.1752,26.06,335 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=38.8730&lon=-77.0074,67,0,72,Nationals Park,
260,676391,Ernie Clement,TOR,HOU,2026-06-24T23:07:00Z,Scheduled,8,Mike Burrows,681347,R,33.4,Longshot,Watch List,Projected Lineup,6.8,47.0,55.9,47.9,50.0,5.1,No,No,8,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,26,0,"Last 7 games: 4/26, 0 HR","same-side matchup; pitcher baseline 9.6% barrel, 16.5 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,2.61,25.3,85.69,95.3159,0.3457,0.093,0.2743,67.67,2.96,42.55,26.85,7.6,0.1385,9.61,39.2,88.36,0.4341,0.1759,27.05,322 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=43.6414&lon=-79.3894,41,0,72,Rogers Centre,
261,670764,Taylor Walls,TB,KC,2026-06-24T22:40:00Z,Scheduled,9,Noah Cameron,702070,L,33.0,Longshot,Watch List,"Projected Lineup, Platoon Edge",4.9,40.3,56.1,40.2,75.0,17.7,No,No,9,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,21,0,"Last 7 games: 5/21, 0 HR","switch hitter; pitcher baseline 8.3% barrel, 11.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,2.64,20.59,84.97,94.6833,0.2586,0.0696,0.2533,68.1,2.34,32.45,32.2,1.2,0.0787,8.26,38.66,88.46,0.4331,0.1723,25.54,275 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=27.7682&lon=-82.6534,69,1,86,Tropicana Field,
262,808982,Jung Hoo Lee,SF,ATH,2026-06-25T01:45:00Z,Scheduled,5,Gage Jump,695611,L,33.0,Longshot,Watch List,"Projected Lineup, Hot Hitter/Streak",13.6,11.4,40.8,81.9,50.0,72.7,No,No,5,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,25,2,Hot streak: 2 HR in last 7 games,"same-side matchup; pitcher baseline 2.5% barrel, 0.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,3.14,30.95,87.59,96.8064,0.4018,0.1017,0.3301,68.44,3.05,38.81,22.45,5.9,0.1396,2.5,29.6,87.8,0.315,0.084,28.4,280 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=37.7786&lon=-122.3893,77,0,64,Oracle Park,
263,656716,Zach McKinstry,DET,NYY,2026-06-24T22:40:00Z,Scheduled,9,Ryan Weathers,677960,L,32.6,Longshot,Watch List,Projected Lineup,5.2,54.7,47.1,40.2,50.0,12.0,No,No,9,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,20,0,"Last 7 games: 4/20, 0 HR","same-side matchup; pitcher baseline 11.1% barrel, 13.3 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,3.51,24.06,85.07,95.429,0.2999,0.0837,0.2735,68.41,3.86,41.59,27.16,5.0,0.1167,11.07,41.64,89.25,0.4362,0.1974,29.26,63 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=42.3390&lon=-83.0485,66,2,70,Comerica Park,
264,624431,Jose Trevino,CIN,MIL,2026-06-24T23:10:00Z,Scheduled,8,Shane Drohan,675660,L,32.4,Longshot,Watch List,"Projected Lineup, Platoon Edge",5.5,29.9,61.3,47.9,78.0,9.3,No,No,8,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,22,0,"Last 7 games: 4/22, 0 HR","platoon edge; pitcher baseline 8.1% barrel, 4.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,1.35,30.13,84.89,96.3903,0.3074,0.071,0.25,69.46,5.19,32.43,17.44,1.2,0.05,8.1,36.0,87.3,0.351,0.127,28.7,331 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=39.0979&lon=-84.5082,44,1,77,Great American Ball Park,
265,669707,Jared Triolo,PIT,SEA,2026-06-24T22:40:00Z,Scheduled,9,Bryan Woo,693433,R,32.3,Longshot,Watch List,Projected Lineup,13.8,42.5,42.3,40.2,50.0,21.1,No,No,9,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,23,0,"Last 7 games: 6/23, 0 HR","same-side matchup; pitcher baseline 7.8% barrel, 14.1 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,2.56,36.38,87.74,98.4483,0.3165,0.0824,0.2841,71.04,9.4,32.74,23.48,2.1,0.0688,7.84,43.69,89.45,0.3793,0.152,30.44,324 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=40.4469&lon=-80.0057,56,0,69,PNC Park,
266,665804,Miguel Amaya,CHC,NYM,2026-06-24T17:10:00Z,In Progress,8,Nolan McLean,690997,R,32.2,Longshot,Watch List,No major boost,22.9,24.3,40.8,52.4,50.0,16.6,Yes,Yes,8,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,3,13,0,"Last 7 games: 3/13, 0 HR","same-side matchup; pitcher baseline 6.5% barrel, 6.8 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,7.37,31.43,86.4,97.3931,0.351,0.1343,0.3076,70.66,12.82,41.43,32.79,3.3,0.1623,6.53,37.8,87.75,0.3311,0.1173,20.65,L To R,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=40.7571&lon=-73.8458,86,10,67,Citi Field,
267,802415,Chandler Simpson,TB,KC,2026-06-24T22:40:00Z,Scheduled,7,Noah Cameron,702070,L,32.2,Longshot,Watch List,Projected Lineup,0.1,41.5,56.1,59.8,50.0,18.0,No,No,7,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,25,0,"Last 7 games: 6/25, 0 HR","same-side matchup; pitcher baseline 8.3% barrel, 11.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,0.0,14.64,84.09,93.0644,0.2954,0.0375,0.2662,64.69,0.3,26.8,12.3,0.0,0.0479,8.26,38.66,88.46,0.4331,0.1723,25.54,275 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=27.7682&lon=-82.6534,69,1,86,Tropicana Field,
268,676609,Jose Caballero,NYY,DET,2026-06-24T22:40:00Z,Scheduled,8,Tarik Skubal,669373,L,32.2,Longshot,Watch List,"Projected Lineup, Platoon Edge",7.2,29.6,47.1,47.9,78.0,39.5,No,No,8,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,23,1,"Last 7 games: 6/23, 1 HR","platoon edge; pitcher baseline 6.8% barrel, 8.9 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,3.8,26.89,84.53,96.5566,0.3376,0.1045,0.2913,68.89,7.94,39.85,19.84,6.4,0.1334,6.77,38.88,87.99,0.3692,0.1219,24.15,63 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=42.3390&lon=-83.0485,66,2,70,Comerica Park,
269,663968,Jake Mangum,PIT,SEA,2026-06-24T22:40:00Z,Scheduled,8,Bryan Woo,693433,R,31.9,Longshot,Watch List,"Projected Lineup, Platoon Edge",3.1,41.0,42.3,47.9,75.0,24.0,No,No,8,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,25,0,"Last 7 games: 7/25, 0 HR","switch hitter; pitcher baseline 7.8% barrel, 14.1 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,1.3,27.8,84.57,95.8929,0.3297,0.0682,0.2823,66.6,2.85,29.68,12.9,1.6,0.0643,7.84,43.69,89.45,0.3793,0.152,30.44,324 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=40.4469&lon=-80.0057,56,0,69,PNC Park,
270,643446,Jeff McNeil,ATH,SF,2026-06-25T01:45:00Z,Scheduled,9,Tyler Mahle,641816,R,31.7,Longshot,Watch List,"Projected Lineup, Platoon Edge",9.8,39.1,40.8,40.2,80.0,2.0,No,No,9,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,2,15,0,"Last 7 games: 2/15, 0 HR","platoon edge; pitcher baseline 8.3% barrel, 9.2 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,2.23,30.94,86.29,96.4694,0.3572,0.0922,0.3104,68.88,5.16,42.51,20.81,5.7,0.1099,8.28,36.12,88.92,0.4067,0.1593,28.45,280 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=37.7786&lon=-122.3893,77,0,64,Oracle Park,
